Flight_Number,Departure_Time,Arrival_Time,Status,Travel_Class,Price,Departure_Airport_id,Arrival_Airport_id
AD3268B,2026-04-15 06:15:00,2026-04-15 07:10:00,Scheduled,Business,135.0,24,14
AD3268F,2026-04-15 06:15:00,2026-04-15 07:10:00,Scheduled,First Class,216.0,24,14
AD7753E,2026-04-22 06:15:00,2026-04-22 07:10:00,Scheduled,Economy,209.0,24,14
AD7753B,2026-04-22 06:15:00,2026-04-22 07:10:00,Scheduled,Business,522.5,24,14
AD7753F,2026-04-22 06:15:00,2026-04-22 07:10:00,Scheduled,First Class,836.0,24,14
AD8385E,2026-04-29 06:15:00,2026-04-29 07:10:00,Scheduled,Economy,165.0,24,14
AD8385B,2026-04-29 06:15:00,2026-04-29 07:10:00,Scheduled,Business,412.5,24,14
AD8385F,2026-04-29 06:15:00,2026-04-29 07:10:00,Scheduled,First Class,660.0,24,14
AD2413E,2026-05-06 06:15:00,2026-05-06 07:10:00,Scheduled,Economy,283.0,24,14
AD2413B,2026-05-06 06:15:00,2026-05-06 07:10:00,Scheduled,Business,707.5,24,14
AD2413F,2026-05-06 06:15:00,2026-05-06 07:10:00,Scheduled,First Class,1132.0,24,14
AD2775E,2026-05-13 06:15:00,2026-05-13 07:10:00,Scheduled,Economy,272.0,24,14
AD2775B,2026-05-13 06:15:00,2026-05-13 07:10:00,Scheduled,Business,680.0,24,14
AD2775F,2026-05-13 06:15:00,2026-05-13 07:10:00,Scheduled,First Class,1088.0,24,14
AD9591E,2026-05-20 06:15:00,2026-05-20 07:10:00,Scheduled,Economy,263.0,24,14
AD9591B,2026-05-20 06:15:00,2026-05-20 07:10:00,Scheduled,Business,657.5,24,14
AD9591F,2026-05-20 06:15:00,2026-05-20 07:10:00,Scheduled,First Class,1052.0,24,14
AD1230E,2026-05-27 06:15:00,2026-05-27 07:10:00,Scheduled,Economy,171.0,24,14
AD1230B,2026-05-27 06:15:00,2026-05-27 07:10:00,Scheduled,Business,427.5,24,14
AD1230F,2026-05-27 06:15:00,2026-05-27 07:10:00,Scheduled,First Class,684.0,24,14
AD4466E,2026-06-03 06:15:00,2026-06-03 07:10:00,Scheduled,Economy,184.0,24,14
AD4466B,2026-06-03 06:15:00,2026-06-03 07:10:00,Scheduled,Business,460.0,24,14
AD4466F,2026-06-03 06:15:00,2026-06-03 07:10:00,Scheduled,First Class,736.0,24,14
AD7563E,2026-06-10 06:15:00,2026-06-10 07:10:00,Scheduled,Economy,83.0,24,14
AD7563B,2026-06-10 06:15:00,2026-06-10 07:10:00,Scheduled,Business,207.5,24,14
AD7563F,2026-06-10 06:15:00,2026-06-10 07:10:00,Scheduled,First Class,332.0,24,14
AD9615E,2026-06-17 06:15:00,2026-06-17 07:10:00,Scheduled,Economy,217.0,24,14
AD9615B,2026-06-17 06:15:00,2026-06-17 07:10:00,Scheduled,Business,542.5,24,14
AD9615F,2026-06-17 06:15:00,2026-06-17 07:10:00,Scheduled,First Class,868.0,24,14
AD2439E,2026-03-22 06:15:00,2026-03-22 07:29:00,Scheduled,Economy,158.0,1,30
AD2439B,2026-03-22 06:15:00,2026-03-22 07:29:00,Scheduled,Business,395.0,1,30
AD2439F,2026-03-22 06:15:00,2026-03-22 07:29:00,Scheduled,First Class,632.0,1,30
AD9232E,2026-03-29 06:15:00,2026-03-29 07:29:00,Scheduled,Economy,132.0,1,30
AD9232B,2026-03-29 06:15:00,2026-03-29 07:29:00,Scheduled,Business,330.0,1,30
AD9232F,2026-03-29 06:15:00,2026-03-29 07:29:00,Scheduled,First Class,528.0,1,30
AD9805E,2026-04-05 06:15:00,2026-04-05 07:29:00,Scheduled,Economy,127.0,1,30
AD9805B,2026-04-05 06:15:00,2026-04-05 07:29:00,Scheduled,Business,317.5,1,30
AD9805F,2026-04-05 06:15:00,2026-04-05 07:29:00,Scheduled,First Class,508.0,1,30
AD2576E,2026-04-12 06:15:00,2026-04-12 07:29:00,Scheduled,Economy,159.0,1,30
AD2576B,2026-04-12 06:15:00,2026-04-12 07:29:00,Scheduled,Business,397.5,1,30
AD2576F,2026-04-12 06:15:00,2026-04-12 07:29:00,Scheduled,First Class,636.0,1,30
AD8472E,2026-04-19 06:15:00,2026-04-19 07:29:00,Scheduled,Economy,299.0,1,30
AD8472B,2026-04-19 06:15:00,2026-04-19 07:29:00,Scheduled,Business,747.5,1,30
AD8472F,2026-04-19 06:15:00,2026-04-19 07:29:00,Scheduled,First Class,1196.0,1,30
AD5234E,2026-04-26 06:15:00,2026-04-26 07:29:00,Scheduled,Economy,274.0,1,30
AD5234B,2026-04-26 06:15:00,2026-04-26 07:29:00,Scheduled,Business,685.0,1,30
AD5234F,2026-04-26 06:15:00,2026-04-26 07:29:00,Scheduled,First Class,1096.0,1,30
AD3157E,2026-05-03 06:15:00,2026-05-03 07:29:00,Scheduled,Economy,297.0,1,30
AD3157B,2026-05-03 06:15:00,2026-05-03 07:29:00,Scheduled,Business,742.5,1,30
AD3157F,2026-05-03 06:15:00,2026-05-03 07:29:00,Scheduled,First Class,1188.0,1,30
AD3245E,2026-05-10 06:15:00,2026-05-10 07:29:00,Scheduled,Economy,126.0,1,30
AD3245B,2026-05-10 06:15:00,2026-05-10 07:29:00,Scheduled,Business,315.0,1,30
AD3245F,2026-05-10 06:15:00,2026-05-10 07:29:00,Scheduled,First Class,504.0,1,30
AD6228E,2026-05-17 06:15:00,2026-05-17 07:29:00,Scheduled,Economy,255.0,1,30
AD6228B,2026-05-17 06:15:00,2026-05-17 07:29:00,Scheduled,Business,637.5,1,30
AD6228F,2026-05-17 06:15:00,2026-05-17 07:29:00,Scheduled,First Class,1020.0,1,30
AD6062E,2026-05-24 06:15:00,2026-05-24 07:29:00,Scheduled,Economy,129.0,1,30
AD6062B,2026-05-24 06:15:00,2026-05-24 07:29:00,Scheduled,Business,322.5,1,30
AD6062F,2026-05-24 06:15:00,2026-05-24 07:29:00,Scheduled,First Class,516.0,1,30
AD1733E,2026-05-31 06:15:00,2026-05-31 07:29:00,Scheduled,Economy,240.0,1,30
AD1733B,2026-05-31 06:15:00,2026-05-31 07:29:00,Scheduled,Business,600.0,1,30
AD1733F,2026-05-31 06:15:00,2026-05-31 07:29:00,Scheduled,First Class,960.0,1,30
AD8589E,2026-06-07 06:15:00,2026-06-07 07:29:00,Scheduled,Economy,133.0,1,30
AD8589B,2026-06-07 06:15:00,2026-06-07 07:29:00,Scheduled,Business,332.5,1,30
AD8589F,2026-06-07 06:15:00,2026-06-07 07:29:00,Scheduled,First Class,532.0,1,30
AD4695E,2026-06-14 06:15:00,2026-06-14 07:29:00,Scheduled,Economy,297.0,1,30
AD4695B,2026-06-14 06:15:00,2026-06-14 07:29:00,Scheduled,Business,742.5,1,30
AD4695F,2026-06-14 06:15:00,2026-06-14 07:29:00,Scheduled,First Class,1188.0,1,30
AD7942E,2026-03-23 06:15:00,2026-03-23 07:19:00,Scheduled,Economy,137.0,37,18
AD7942B,2026-03-23 06:15:00,2026-03-23 07:19:00,Scheduled,Business,342.5,37,18
AD7942F,2026-03-23 06:15:00,2026-03-23 07:19:00,Scheduled,First Class,548.0,37,18
AD6257E,2026-03-30 06:15:00,2026-03-30 07:19:00,Scheduled,Economy,226.0,37,18
AD6257B,2026-03-30 06:15:00,2026-03-30 07:19:00,Scheduled,Business,565.0,37,18
AD6257F,2026-03-30 06:15:00,2026-03-30 07:19:00,Scheduled,First Class,904.0,37,18
AD5409E,2026-04-06 06:15:00,2026-04-06 07:19:00,Scheduled,Economy,121.0,37,18
AD5409B,2026-04-06 06:15:00,2026-04-06 07:19:00,Scheduled,Business,302.5,37,18
AD5409F,2026-04-06 06:15:00,2026-04-06 07:19:00,Scheduled,First Class,484.0,37,18
AD7221E,2026-04-13 06:15:00,2026-04-13 07:19:00,Scheduled,Economy,247.0,37,18
AD7221B,2026-04-13 06:15:00,2026-04-13 07:19:00,Scheduled,Business,617.5,37,18
AD7221F,2026-04-13 06:15:00,2026-04-13 07:19:00,Scheduled,First Class,988.0,37,18
AD9390E,2026-04-20 06:15:00,2026-04-20 07:19:00,Scheduled,Economy,59.0,37,18
AD9390B,2026-04-20 06:15:00,2026-04-20 07:19:00,Scheduled,Business,147.5,37,18
AD9390F,2026-04-20 06:15:00,2026-04-20 07:19:00,Scheduled,First Class,236.0,37,18
AD7271E,2026-04-27 06:15:00,2026-04-27 07:19:00,Scheduled,Economy,223.0,37,18
AD7271B,2026-04-27 06:15:00,2026-04-27 07:19:00,Scheduled,Business,557.5,37,18
AD7271F,2026-04-27 06:15:00,2026-04-27 07:19:00,Scheduled,First Class,892.0,37,18
AD8572E,2026-05-04 06:15:00,2026-05-04 07:19:00,Scheduled,Economy,112.0,37,18
AD8572B,2026-05-04 06:15:00,2026-05-04 07:19:00,Scheduled,Business,280.0,37,18
AD8572F,2026-05-04 06:15:00,2026-05-04 07:19:00,Scheduled,First Class,448.0,37,18
AD9048E,2026-05-11 06:15:00,2026-05-11 07:19:00,Scheduled,Economy,188.0,37,18
AD9048B,2026-05-11 06:15:00,2026-05-11 07:19:00,Scheduled,Business,470.0,37,18
AD9048F,2026-05-11 06:15:00,2026-05-11 07:19:00,Scheduled,First Class,752.0,37,18
AD5617E,2026-05-18 06:15:00,2026-05-18 07:19:00,Scheduled,Economy,245.0,37,18
AD5617B,2026-05-18 06:15:00,2026-05-18 07:19:00,Scheduled,Business,612.5,37,18
AD5617F,2026-05-18 06:15:00,2026-05-18 07:19:00,Scheduled,First Class,980.0,37,18
AD8671E,2026-05-25 06:15:00,2026-05-25 07:19:00,Scheduled,Economy,109.0,37,18
AD8671B,2026-05-25 06:15:00,2026-05-25 07:19:00,Scheduled,Business,272.5,37,18
AD8671F,2026-05-25 06:15:00,2026-05-25 07:19:00,Scheduled,First Class,436.0,37,18
AD6950E,2026-06-01 06:15:00,2026-06-01 07:19:00,Scheduled,Economy,113.0,37,18
AD6950B,2026-06-01 06:15:00,2026-06-01 07:19:00,Scheduled,Business,282.5,37,18
AD6950F,2026-06-01 06:15:00,2026-06-01 07:19:00,Scheduled,First Class,452.0,37,18
AD2858E,2026-06-08 06:15:00,2026-06-08 07:19:00,Scheduled,Economy,240.0,37,18
AD2858B,2026-06-08 06:15:00,2026-06-08 07:19:00,Scheduled,Business,600.0,37,18
AD2858F,2026-06-08 06:15:00,2026-06-08 07:19:00,Scheduled,First Class,960.0,37,18
AD8649E,2026-06-15 06:15:00,2026-06-15 07:19:00,Scheduled,Economy,272.0,37,18
AD8649B,2026-06-15 06:15:00,2026-06-15 07:19:00,Scheduled,Business,680.0,37,18
AD8649F,2026-06-15 06:15:00,2026-06-15 07:19:00,Scheduled,First Class,1088.0,37,18
AD5540E,2026-03-20 06:15:00,2026-03-20 07:03:00,Scheduled,Economy,143.0,6,9
AD5540B,2026-03-20 06:15:00,2026-03-20 07:03:00,Scheduled,Business,357.5,6,9
AD5540F,2026-03-20 06:15:00,2026-03-20 07:03:00,Scheduled,First Class,572.0,6,9
AD6210E,2026-03-27 06:15:00,2026-03-27 07:03:00,Scheduled,Economy,79.0,6,9
AD6210B,2026-03-27 06:15:00,2026-03-27 07:03:00,Scheduled,Business,197.5,6,9
AD6210F,2026-03-27 06:15:00,2026-03-27 07:03:00,Scheduled,First Class,316.0,6,9
AD2141E,2026-04-03 06:15:00,2026-04-03 07:03:00,Scheduled,Economy,88.0,6,9
AD2141B,2026-04-03 06:15:00,2026-04-03 07:03:00,Scheduled,Business,220.0,6,9
AD2141F,2026-04-03 06:15:00,2026-04-03 07:03:00,Scheduled,First Class,352.0,6,9
AD4627E,2026-04-10 06:15:00,2026-04-10 07:03:00,Scheduled,Economy,145.0,6,9
AD4627B,2026-04-10 06:15:00,2026-04-10 07:03:00,Scheduled,Business,362.5,6,9
AD4627F,2026-04-10 06:15:00,2026-04-10 07:03:00,Scheduled,First Class,580.0,6,9
AD4278E,2026-04-17 06:15:00,2026-04-17 07:03:00,Scheduled,Economy,203.0,6,9
AD4278B,2026-04-17 06:15:00,2026-04-17 07:03:00,Scheduled,Business,507.5,6,9
AD4278F,2026-04-17 06:15:00,2026-04-17 07:03:00,Scheduled,First Class,812.0,6,9
AD6854E,2026-04-24 06:15:00,2026-04-24 07:03:00,Scheduled,Economy,78.0,6,9
AD6854B,2026-04-24 06:15:00,2026-04-24 07:03:00,Scheduled,Business,195.0,6,9
AD6854F,2026-04-24 06:15:00,2026-04-24 07:03:00,Scheduled,First Class,312.0,6,9
AD8093E,2026-05-01 06:15:00,2026-05-01 07:03:00,Scheduled,Economy,249.0,6,9
AD8093B,2026-05-01 06:15:00,2026-05-01 07:03:00,Scheduled,Business,622.5,6,9
AD8093F,2026-05-01 06:15:00,2026-05-01 07:03:00,Scheduled,First Class,996.0,6,9
AD2088E,2026-05-08 06:15:00,2026-05-08 07:03:00,Scheduled,Economy,289.0,6,9
AD2088B,2026-05-08 06:15:00,2026-05-08 07:03:00,Scheduled,Business,722.5,6,9
AD2088F,2026-05-08 06:15:00,2026-05-08 07:03:00,Scheduled,First Class,1156.0,6,9
AD8990E,2026-05-15 06:15:00,2026-05-15 07:03:00,Scheduled,Economy,76.0,6,9
AD8990B,2026-05-15 06:15:00,2026-05-15 07:03:00,Scheduled,Business,190.0,6,9
AD8990F,2026-05-15 06:15:00,2026-05-15 07:03:00,Scheduled,First Class,304.0,6,9
AD8463E,2026-05-22 06:15:00,2026-05-22 07:03:00,Scheduled,Economy,282.0,6,9
AD8463B,2026-05-22 06:15:00,2026-05-22 07:03:00,Scheduled,Business,705.0,6,9
AD8463F,2026-05-22 06:15:00,2026-05-22 07:03:00,Scheduled,First Class,1128.0,6,9
AD6070E,2026-05-29 06:15:00,2026-05-29 07:03:00,Scheduled,Economy,100.0,6,9
AD6070B,2026-05-29 06:15:00,2026-05-29 07:03:00,Scheduled,Business,250.0,6,9
AD6070F,2026-05-29 06:15:00,2026-05-29 07:03:00,Scheduled,First Class,400.0,6,9
AD1483E,2026-06-05 06:15:00,2026-06-05 07:03:00,Scheduled,Economy,169.0,6,9
AD1483B,2026-06-05 06:15:00,2026-06-05 07:03:00,Scheduled,Business,422.5,6,9
AD1483F,2026-06-05 06:15:00,2026-06-05 07:03:00,Scheduled,First Class,676.0,6,9
AD1463E,2026-06-12 06:15:00,2026-06-12 07:03:00,Scheduled,Economy,198.0,6,9
AD1463B,2026-06-12 06:15:00,2026-06-12 07:03:00,Scheduled,Business,495.0,6,9
AD1463F,2026-06-12 06:15:00,2026-06-12 07:03:00,Scheduled,First Class,792.0,6,9
AD3471E,2026-06-19 06:15:00,2026-06-19 07:03:00,Scheduled,Economy,291.0,6,9
AD3471B,2026-06-19 06:15:00,2026-06-19 07:03:00,Scheduled,Business,727.5,6,9
AD3471F,2026-06-19 06:15:00,2026-06-19 07:03:00,Scheduled,First Class,1164.0,6,9
AD8849E,2026-03-21 06:15:00,2026-03-21 07:17:00,Scheduled,Economy,245.0,24,7
AD8849B,2026-03-21 06:15:00,2026-03-21 07:17:00,Scheduled,Business,612.5,24,7
AD8849F,2026-03-21 06:15:00,2026-03-21 07:17:00,Scheduled,First Class,980.0,24,7
AD8824E,2026-03-28 06:15:00,2026-03-28 07:17:00,Scheduled,Economy,122.0,24,7
AD8824B,2026-03-28 06:15:00,2026-03-28 07:17:00,Scheduled,Business,305.0,24,7
AD8824F,2026-03-28 06:15:00,2026-03-28 07:17:00,Scheduled,First Class,488.0,24,7
AD4966E,2026-04-04 06:15:00,2026-04-04 07:17:00,Scheduled,Economy,216.0,24,7
AD4966B,2026-04-04 06:15:00,2026-04-04 07:17:00,Scheduled,Business,540.0,24,7
AD4966F,2026-04-04 06:15:00,2026-04-04 07:17:00,Scheduled,First Class,864.0,24,7
AD2232E,2026-04-11 06:15:00,2026-04-11 07:17:00,Scheduled,Economy,186.0,24,7
AD2232B,2026-04-11 06:15:00,2026-04-11 07:17:00,Scheduled,Business,465.0,24,7
AD2232F,2026-04-11 06:15:00,2026-04-11 07:17:00,Scheduled,First Class,744.0,24,7
AD2686E,2026-04-18 06:15:00,2026-04-18 07:17:00,Scheduled,Economy,67.0,24,7
AD2686B,2026-04-18 06:15:00,2026-04-18 07:17:00,Scheduled,Business,167.5,24,7
AD2686F,2026-04-18 06:15:00,2026-04-18 07:17:00,Scheduled,First Class,268.0,24,7
AD6664E,2026-04-25 06:15:00,2026-04-25 07:17:00,Scheduled,Economy,58.0,24,7
AD6664B,2026-04-25 06:15:00,2026-04-25 07:17:00,Scheduled,Business,145.0,24,7
AD6664F,2026-04-25 06:15:00,2026-04-25 07:17:00,Scheduled,First Class,232.0,24,7
AD7697E,2026-05-02 06:15:00,2026-05-02 07:17:00,Scheduled,Economy,257.0,24,7
AD7697B,2026-05-02 06:15:00,2026-05-02 07:17:00,Scheduled,Business,642.5,24,7
AD7697F,2026-05-02 06:15:00,2026-05-02 07:17:00,Scheduled,First Class,1028.0,24,7
AD3984E,2026-05-09 06:15:00,2026-05-09 07:17:00,Scheduled,Economy,207.0,24,7
AD3984B,2026-05-09 06:15:00,2026-05-09 07:17:00,Scheduled,Business,517.5,24,7
AD3984F,2026-05-09 06:15:00,2026-05-09 07:17:00,Scheduled,First Class,828.0,24,7
AD9454E,2026-05-16 06:15:00,2026-05-16 07:17:00,Scheduled,Economy,277.0,24,7
AD9454B,2026-05-16 06:15:00,2026-05-16 07:17:00,Scheduled,Business,692.5,24,7
AD9454F,2026-05-16 06:15:00,2026-05-16 07:17:00,Scheduled,First Class,1108.0,24,7
AD9366E,2026-05-23 06:15:00,2026-05-23 07:17:00,Scheduled,Economy,120.0,24,7
AD9366B,2026-05-23 06:15:00,2026-05-23 07:17:00,Scheduled,Business,300.0,24,7
AD9366F,2026-05-23 06:15:00,2026-05-23 07:17:00,Scheduled,First Class,480.0,24,7
AD1469E,2026-05-30 06:15:00,2026-05-30 07:17:00,Scheduled,Economy,54.0,24,7
AD1469B,2026-05-30 06:15:00,2026-05-30 07:17:00,Scheduled,Business,135.0,24,7
AD1469F,2026-05-30 06:15:00,2026-05-30 07:17:00,Scheduled,First Class,216.0,24,7
AD3225E,2026-06-06 06:15:00,2026-06-06 07:17:00,Scheduled,Economy,212.0,24,7
AD3225B,2026-06-06 06:15:00,2026-06-06 07:17:00,Scheduled,Business,530.0,24,7
AD3225F,2026-06-06 06:15:00,2026-06-06 07:17:00,Scheduled,First Class,848.0,24,7
AD9533E,2026-06-13 06:15:00,2026-06-13 07:17:00,Scheduled,Economy,145.0,24,7
AD9533B,2026-06-13 06:15:00,2026-06-13 07:17:00,Scheduled,Business,362.5,24,7
AD9533F,2026-06-13 06:15:00,2026-06-13 07:17:00,Scheduled,First Class,580.0,24,7
AD1585E,2026-03-22 07:15:00,2026-03-22 08:11:00,Scheduled,Economy,219.0,13,2
AD1585B,2026-03-22 07:15:00,2026-03-22 08:11:00,Scheduled,Business,547.5,13,2
AD1585F,2026-03-22 07:15:00,2026-03-22 08:11:00,Scheduled,First Class,876.0,13,2
AD9459E,2026-03-29 07:15:00,2026-03-29 08:11:00,Scheduled,Economy,182.0,13,2
AD9459B,2026-03-29 07:15:00,2026-03-29 08:11:00,Scheduled,Business,455.0,13,2
AD9459F,2026-03-29 07:15:00,2026-03-29 08:11:00,Scheduled,First Class,728.0,13,2
AD7324E,2026-04-05 07:15:00,2026-04-05 08:11:00,Scheduled,Economy,121.0,13,2
AD7324B,2026-04-05 07:15:00,2026-04-05 08:11:00,Scheduled,Business,302.5,13,2
AD7324F,2026-04-05 07:15:00,2026-04-05 08:11:00,Scheduled,First Class,484.0,13,2
AD2835E,2026-04-12 07:15:00,2026-04-12 08:11:00,Scheduled,Economy,224.0,13,2
AD2835B,2026-04-12 07:15:00,2026-04-12 08:11:00,Scheduled,Business,560.0,13,2
AD2835F,2026-04-12 07:15:00,2026-04-12 08:11:00,Scheduled,First Class,896.0,13,2
AD5158E,2026-04-19 07:15:00,2026-04-19 08:11:00,Scheduled,Economy,237.0,13,2
AD5158B,2026-04-19 07:15:00,2026-04-19 08:11:00,Scheduled,Business,592.5,13,2
AD5158F,2026-04-19 07:15:00,2026-04-19 08:11:00,Scheduled,First Class,948.0,13,2
AD1051E,2026-04-26 07:15:00,2026-04-26 08:11:00,Scheduled,Economy,259.0,13,2
AD1051B,2026-04-26 07:15:00,2026-04-26 08:11:00,Scheduled,Business,647.5,13,2
AD1051F,2026-04-26 07:15:00,2026-04-26 08:11:00,Scheduled,First Class,1036.0,13,2
AD5239E,2026-05-03 07:15:00,2026-05-03 08:11:00,Scheduled,Economy,165.0,13,2
AD5239B,2026-05-03 07:15:00,2026-05-03 08:11:00,Scheduled,Business,412.5,13,2
AD5239F,2026-05-03 07:15:00,2026-05-03 08:11:00,Scheduled,First Class,660.0,13,2
AD2272E,2026-05-10 07:15:00,2026-05-10 08:11:00,Scheduled,Economy,196.0,13,2
AD2272B,2026-05-10 07:15:00,2026-05-10 08:11:00,Scheduled,Business,490.0,13,2
AD2272F,2026-05-10 07:15:00,2026-05-10 08:11:00,Scheduled,First Class,784.0,13,2
AD1561E,2026-05-17 07:15:00,2026-05-17 08:11:00,Scheduled,Economy,164.0,13,2
AD1561B,2026-05-17 07:15:00,2026-05-17 08:11:00,Scheduled,Business,410.0,13,2
AD1561F,2026-05-17 07:15:00,2026-05-17 08:11:00,Scheduled,First Class,656.0,13,2
AD2631E,2026-05-24 07:15:00,2026-05-24 08:11:00,Scheduled,Economy,71.0,13,2
AD2631B,2026-05-24 07:15:00,2026-05-24 08:11:00,Scheduled,Business,177.5,13,2
AD2631F,2026-05-24 07:15:00,2026-05-24 08:11:00,Scheduled,First Class,284.0,13,2
AD9074E,2026-05-31 07:15:00,2026-05-31 08:11:00,Scheduled,Economy,193.0,13,2
AD9074B,2026-05-31 07:15:00,2026-05-31 08:11:00,Scheduled,Business,482.5,13,2
AD9074F,2026-05-31 07:15:00,2026-05-31 08:11:00,Scheduled,First Class,772.0,13,2
AD1906E,2026-06-07 07:15:00,2026-06-07 08:11:00,Scheduled,Economy,227.0,13,2
AD1906B,2026-06-07 07:15:00,2026-06-07 08:11:00,Scheduled,Business,567.5,13,2
AD1906F,2026-06-07 07:15:00,2026-06-07 08:11:00,Scheduled,First Class,908.0,13,2
AD1403E,2026-06-14 07:15:00,2026-06-14 08:11:00,Scheduled,Economy,221.0,13,2
AD1403B,2026-06-14 07:15:00,2026-06-14 08:11:00,Scheduled,Business,552.5,13,2
AD1403F,2026-06-14 07:15:00,2026-06-14 08:11:00,Scheduled,First Class,884.0,13,2
AD5650E,2026-03-22 07:15:00,2026-03-22 08:11:00,Scheduled,Economy,218.0,16,5
AD5650B,2026-03-22 07:15:00,2026-03-22 08:11:00,Scheduled,Business,545.0,16,5
AD5650F,2026-03-22 07:15:00,2026-03-22 08:11:00,Scheduled,First Class,872.0,16,5
AD1235E,2026-03-29 07:15:00,2026-03-29 08:11:00,Scheduled,Economy,188.0,16,5
AD1235B,2026-03-29 07:15:00,2026-03-29 08:11:00,Scheduled,Business,470.0,16,5
AD1235F,2026-03-29 07:15:00,2026-03-29 08:11:00,Scheduled,First Class,752.0,16,5
AD3995E,2026-04-05 07:15:00,2026-04-05 08:11:00,Scheduled,Economy,135.0,16,5
AD3995B,2026-04-05 07:15:00,2026-04-05 08:11:00,Scheduled,Business,337.5,16,5
AD3995F,2026-04-05 07:15:00,2026-04-05 08:11:00,Scheduled,First Class,540.0,16,5
AD1757E,2026-04-12 07:15:00,2026-04-12 08:11:00,Scheduled,Economy,246.0,16,5
AD1757B,2026-04-12 07:15:00,2026-04-12 08:11:00,Scheduled,Business,615.0,16,5
AD1757F,2026-04-12 07:15:00,2026-04-12 08:11:00,Scheduled,First Class,984.0,16,5
AD3497E,2026-04-19 07:15:00,2026-04-19 08:11:00,Scheduled,Economy,211.0,16,5
AD3497B,2026-04-19 07:15:00,2026-04-19 08:11:00,Scheduled,Business,527.5,16,5
AD3497F,2026-04-19 07:15:00,2026-04-19 08:11:00,Scheduled,First Class,844.0,16,5
AD5346E,2026-04-26 07:15:00,2026-04-26 08:11:00,Scheduled,Economy,277.0,16,5
AD5346B,2026-04-26 07:15:00,2026-04-26 08:11:00,Scheduled,Business,692.5,16,5
AD5346F,2026-04-26 07:15:00,2026-04-26 08:11:00,Scheduled,First Class,1108.0,16,5
AD8104E,2026-05-03 07:15:00,2026-05-03 08:11:00,Scheduled,Economy,295.0,16,5
AD8104B,2026-05-03 07:15:00,2026-05-03 08:11:00,Scheduled,Business,737.5,16,5
AD8104F,2026-05-03 07:15:00,2026-05-03 08:11:00,Scheduled,First Class,1180.0,16,5
AD9272E,2026-05-10 07:15:00,2026-05-10 08:11:00,Scheduled,Economy,188.0,16,5
AD9272B,2026-05-10 07:15:00,2026-05-10 08:11:00,Scheduled,Business,470.0,16,5
AD9272F,2026-05-10 07:15:00,2026-05-10 08:11:00,Scheduled,First Class,752.0,16,5
AD5067E,2026-05-17 07:15:00,2026-05-17 08:11:00,Scheduled,Economy,130.0,16,5
AD5067B,2026-05-17 07:15:00,2026-05-17 08:11:00,Scheduled,Business,325.0,16,5
AD5067F,2026-05-17 07:15:00,2026-05-17 08:11:00,Scheduled,First Class,520.0,16,5
AD1801E,2026-05-24 07:15:00,2026-05-24 08:11:00,Scheduled,Economy,259.0,16,5
AD1801B,2026-05-24 07:15:00,2026-05-24 08:11:00,Scheduled,Business,647.5,16,5
AD1801F,2026-05-24 07:15:00,2026-05-24 08:11:00,Scheduled,First Class,1036.0,16,5
AD7222E,2026-05-31 07:15:00,2026-05-31 08:11:00,Scheduled,Economy,94.0,16,5
AD7222B,2026-05-31 07:15:00,2026-05-31 08:11:00,Scheduled,Business,235.0,16,5
AD7222F,2026-05-31 07:15:00,2026-05-31 08:11:00,Scheduled,First Class,376.0,16,5
AD3911E,2026-06-07 07:15:00,2026-06-07 08:11:00,Scheduled,Economy,126.0,16,5
AD3911B,2026-06-07 07:15:00,2026-06-07 08:11:00,Scheduled,Business,315.0,16,5
AD3911F,2026-06-07 07:15:00,2026-06-07 08:11:00,Scheduled,First Class,504.0,16,5
AD5968E,2026-06-14 07:15:00,2026-06-14 08:11:00,Scheduled,Economy,102.0,16,5
AD5968B,2026-06-14 07:15:00,2026-06-14 08:11:00,Scheduled,Business,255.0,16,5
AD5968F,2026-06-14 07:15:00,2026-06-14 08:11:00,Scheduled,First Class,408.0,16,5
AD8441E,2026-03-23 06:45:00,2026-03-23 08:04:00,Scheduled,Economy,217.0,2,36
AD8441B,2026-03-23 06:45:00,2026-03-23 08:04:00,Scheduled,Business,542.5,2,36
AD8441F,2026-03-23 06:45:00,2026-03-23 08:04:00,Scheduled,First Class,868.0,2,36
AD9128E,2026-03-30 06:45:00,2026-03-30 08:04:00,Scheduled,Economy,162.0,2,36
AD9128B,2026-03-30 06:45:00,2026-03-30 08:04:00,Scheduled,Business,405.0,2,36
AD9128F,2026-03-30 06:45:00,2026-03-30 08:04:00,Scheduled,First Class,648.0,2,36
AD5836E,2026-04-06 06:45:00,2026-04-06 08:04:00,Scheduled,Economy,70.0,2,36
AD5836B,2026-04-06 06:45:00,2026-04-06 08:04:00,Scheduled,Business,175.0,2,36
AD5836F,2026-04-06 06:45:00,2026-04-06 08:04:00,Scheduled,First Class,280.0,2,36
AD9435E,2026-04-13 06:45:00,2026-04-13 08:04:00,Scheduled,Economy,50.0,2,36
AD9435B,2026-04-13 06:45:00,2026-04-13 08:04:00,Scheduled,Business,125.0,2,36
AD9435F,2026-04-13 06:45:00,2026-04-13 08:04:00,Scheduled,First Class,200.0,2,36
AD8571E,2026-04-20 06:45:00,2026-04-20 08:04:00,Scheduled,Economy,81.0,2,36
AD8571B,2026-04-20 06:45:00,2026-04-20 08:04:00,Scheduled,Business,202.5,2,36
